Country,Latitude,Longitude,extract_date,sex,age_0,age_1,age_2,age_3,age_4,age_5,age_6,age_7,age_8,age_9,age_10,age_11,age_12,age_13,age_14,age_15,age_16,age_17,age_18,age_19,age_20,age_21,age_22,age_23,age_24,age_25,age_26,age_27,age_28,age_29,age_30,age_31,age_32,age_33,age_34,age_35,age_36,age_37,age_38,age_39,age_40,age_41,age_42,age_43,age_44,age_45,age_46,age_47,age_48,age_49,age_50,age_51,age_52,age_53,age_54,age_55,age_56,age_57,age_58,age_59,age_60,age_61,age_62,age_63,age_64,age_65,age_66,age_67,age_68,age_69,age_70,age_71,age_72,age_73,age_74,age_75,age_76,age_77,age_78,age_79,age_80,age_81,age_82,age_83,age_84,age_85,age_86,age_87,age_88,age_89,age_90,age_91,age_92,age_93,age_94,age_95
England,52.56453,-1.467108403,2014-10-01,female,291482.2,329925.8,343753.5,343730.9,341257.3,335257.1,338953.3,327869.3,319326.5,312823.4,308578.0,300543.1,290289.4,294269.6,299795.6,308326.7,316183.2,324427.7,329786.8,338800.4,351309.9,363818.7,385613.0,400983.4,411258.8,402178.0,414183.2,410806.8,409305.6,414440.1,404663.4,405031.3,402318.5,402652.7,407473.2,389489.3,360896.8,347688.7,353199.0,355552.8,364702.4,370895.3,387837.9,404993.7,395692.5,401699.4,403377.2,402989.2,405935.3,408674.4,406879.9,396242.7,387438.3,373326.0,360597.8,351289.4,340594.9,329640.0,319369.8,305385.6,304963.2,304103.6,296252.3,295667.3,299546.0,308172.2,321102.4,359094.5,294679.7,262934.6,271739.6,251153.6,231981.7,203422.1,209711.8,211716.8,205605.3,195605.5,187337.5,177696.2,166075.3,156967.9,152872.9,146133.1,137918.1,125006.1,112384.1,100130.4,91142.1,79814.3,70125.0,60753.9,52423.1,44358.9,40057.2,70879.0
England,52.56453,-1.467108403,2015-01-01,female,290840.9,326318.4,343666.0,342899.8,344070.6,338062.9,340237.3,330582.6,323307.8,313688.8,311130.0,303679.4,292418.6,292626.0,299386.1,307696.1,316156.0,321582.4,329628.1,337428.4,352697.4,363908.3,385753.4,400014.7,415545.6,404679.4,416241.9,414789.2,412023.8,415572.7,409658.1,405373.6,404944.1,402033.4,411305.4,394317.6,368773.4,350211.7,353897.7,353337.8,362743.6,368802.2,384760.7,401198.0,400922.0,399251.4,404503.9,402768.5,404952.1,408801.1,409498.5,398234.9,389640.9,374711.8,367342.5,349136.8,344421.1,333331.9,322166.3,306534.8,305883.4,304472.1,298624.7,292914.0,297722.3,305275.6,316617.4,349438.3,317115.7,257721.9,278609.2,251597.8,237675.5,207210.2,206179.4,210856.9,207100.8,195498.3,188337.7,177817.2,168612.2,155317.0,152943.3,144464.0,139218.7,124360.9,113819.2,99146.6,91535.2,79567.3,69599.6,60500.4,51410.9,43941.3,39316.5,73212.8
England,52.56453,-1.467108403,2015-04-01,female,292220.9,325879.8,339459.5,345486.4,343847.3,340502.6,338653.8,335652.7,325411.4,315795.3,310961.7,307378.1,294265.4,291753.4,297782.6,306533.2,313853.6,320645.9,330572.5,336425.8,350524.8,364766.9,379969.3,401075.3,415192.0,403143.2,413003.8,420736.0,413465.6,414885.5,413320.3,406377.1,404851.6,403682.8,408152.5,400559.8,376272.9,353522.8,350363.2,354457.6,360860.6,365581.9,380580.8,396816.8,404670.9,395101.7,405296.6,402345.6,405780.1,408232.8,408662.2,400540.7,391883.8,379754.0,368384.9,352050.5,346032.4,337428.3,323176.8,310966.0,304936.2,305954.9,297760.2,294020.3,294983.7,304577.3,310562.6,337338.4,340644.8,261197.9,273894.2,256355.9,242405.1,212436.8,202095.4,210635.5,205912.8,198178.5,188102.5,178312.9,168243.0,156383.1,150903.6,143870.1,138008.7,125611.1,112525.9,99564.0,90099.5,79170.4,68638.1,59227.8,50222.1,42986.8,36381.2,74236.4
England,52.56453,-1.467108403,2015-07-01,female,290250.7,325957.0,335216.9,345866.9,345650.8,340908.2,337302.8,340232.3,326541.5,318325.0,312221.6,308577.0,298147.1,290833.1,297071.6,303525.3,312954.6,317788.5,331376.8,332527.7,347089.9,364649.3,375160.7,399292.5,410756.8,403866.7,411769.7,421952.8,416180.4,415864.4,417542.6,406181.2,407319.6,404455.0,405694.2,404461.6,385373.5,357196.2,349204.7,354259.6,359967.7,363749.1,376921.3,391744.6,406036.2,395172.3,404596.6,402325.1,405760.4,406831.0,407971.1,403388.3,393856.0,384097.4,370594.5,356120.0,347774.1,338935.1,326196.2,314740.2,303816.2,305539.3,300297.8,293585.2,294834.5,301300.9,308607.9,325929.2,353920.2,272875.5,264906.8,264163.4,246228.2,221412.4,199193.7,207419.1,205782.8,199603.1,189210.8,179621.2,170020.9,157543.8,149483.9,144888.4,136673.0,127368.4,113431.0,100601.5,89786.3,79481.1,68717.8,59184.6,50274.3,42477.4,35610.6,77223.9
England,52.56453,-1.467108403,2015-10-01,female,290557.5,325373.9,333763.5,346680.9,346355.6,343112.7,337637.8,341661.7,330255.6,321856.1,315191.2,310965.0,302867.0,292748.1,296866.7,302532.0,311451.6,319546.6,334505.1,336498.7,347995.3,363239.7,375754.7,400049.3,410228.2,407959.5,410959.6,425590.9,418990.9,415762.7,421303.5,409894.9,409066.1,406317.0,405910.7,410343.0,391813.0,363459.0,349987.4,355265.7,357219.3,366273.6,372506.7,389097.6,406103.7,396687.1,402410.1,404132.5,403421.2,406335.8,408815.8,406760.4,396143.4,387330.0,373065.4,360464.0,350704.8,339855.3,328938.8,318538.5,304330.2,303768.5,302813.6,294698.9,294003.4,297624.8,305956.8,318523.1,355857.0,291652.3,259916.9,268316.8,247684.1,228273.0,199565.9,205369.2,206856.7,200245.7,189911.1,181110.7,170965.5,158872.7,149246.0,144295.7,136617.6,128006.0,114641.1,101911.4,89383.1,80152.4,68947.2,59426.9,50397.4,42609.0,35048.4,79999.6
England,52.56453,-1.467108403,2016-01-01,female,292075.2,325051.9,330255.2,346683.3,345548.1,346095.7,340343.3,342940.4,333025.1,325855.4,316049.0,313624.7,306044.0,295082.1,295165.4,302250.3,311005.9,319682.5,329773.8,340351.0,349386.9,364971.9,378858.5,401932.3,410108.8,412876.7,413936.3,427116.1,423184.9,418880.1,422425.5,415014.7,409455.2,408743.7,405576.7,414282.8,396673.9,371364.7,352538.8,355990.6,355071.6,364336.4,370375.4,386196.6,402412.1,402135.4,400099.4,405189.4,403310.7,405303.1,409131.4,409482.8,398242.7,389591.4,374683.3,367103.1,348752.8,343613.6,332688.9,321358.4,305434.2,304824.9,303248.4,297074.6,291206.3,295806.7,303217.8,314106.1,346458.5,313964.3,254807.2,275127.9,248234.5,234031.5,203352.8,201999.2,206164.6,201846.4,190035.5,182201.0,171194.0,161272.2,147845.0,144588.3,135312.3,129265.1,114194.9,103355.0,88701.8,80720.3,68719.6,59197.0,50410.5,41879.8,34983.1,81882.3
England,52.56453,-1.467108403,2016-04-01,female,294554.0,323930.1,329909.9,342528.2,348162.3,345899.2,342924.3,341366.3,338278.9,327883.8,318215.2,313383.8,309732.5,296928.3,294330.5,300526.0,309755.8,317664.7,328098.8,341693.7,348130.1,362603.2,379397.2,396938.4,412114.2,411252.7,414464.5,423971.9,428432.9,420300.3,421814.5,418469.4,410614.8,408534.1,407069.9,410959.6,403058.5,378440.5,355682.6,352374.2,356182.2,362347.5,367115.0,381946.5,398116.3,405778.2,396016.2,405881.5,402853.1,405937.7,408388.3,408655.2,400406.2,391798.5,379715.5,367971.8,351617.3,345284.5,336511.8,322388.4,309737.8,303775.9,304599.4,296204.8,292300.2,292898.6,302406.7,308143.0,334362.3,337254.4,258208.5,270459.5,252997.6,238682.5,208609.4,197954.4,205963.5,200827.9,192696.9,182107.9,172004.7,161246.7,148967.6,142714.3,135064.3,128494.1,115751.8,102576.2,89502.8,79884.1,68877.2,58823.4,49730.8,41387.9,34723.5,82145.1
England,52.56453,-1.467108403,2016-07-01,female,295849.6,323880.6,329989.6,338208.1,348604.2,347654.3,343338.4,340099.1,342969.8,328989.5,320777.6,314666.0,311051.3,300620.6,293556.8,299725.0,306507.3,316865.2,324154.5,342788.3,344345.7,359261.9,378834.7,392978.1,411347.9,408470.5,416502.2,423393.9,429917.6,422962.3,423102.3,422894.8,410214.8,411149.1,407617.0,408700.2,406830.2,387557.5,359137.5,351344.5,355977.8,361536.8,365346.7,378194.2,392993.0,407128.8,396168.1,405198.1,402924.5,406000.5,406906.0,407956.3,403179.8,393714.8,384069.0,370094.1,355492.0,346927.6,338105.0,325433.1,313413.4,302598.0,304114.9,298588.1,291743.7,292786.6,299048.9,306145.3,323034.1,350355.6,269734.4,261480.1,260594.6,242344.2,217520.4,195110.7,202853.0,200661.7,194042.1,183319.3,173221.7,163088.4,150106.0,141505.7,136149.6,127290.5,117421.1,103300.3,90414.2,79722.9,69404.3,58855.3,49817.5,41388.0,34373.1,83933.9
England,52.56453,-1.467108403,2016-10-01,female,295359.6,324033.2,329191.0,336772.6,349556.4,348307.9,345440.9,340528.7,344370.5,332834.0,324314.8,317798.2,313278.7,305402.8,295267.0,299414.2,305595.8,315097.7,326216.5,342076.2,347659.1,360885.2,378684.4,393549.6,411634.8,408884.1,420227.3,422984.7,433154.9,425770.5,423541.8,426781.2,414297.3,412920.9,409585.8,408916.8,412792.7,394151.2,365453.2,352150.2,357007.0,358951.7,367909.6,373825.7,390283.5,407262.0,397787.4,403150.5,404740.5,403756.3,406360.2,408838.9,406592.0,396036.5,387322.0,372657.2,359743.8,349946.7,339003.1,328155.4,317318.4,302979.3,302438.5,301100.9,292989.6,291969.5,295469.0,303379.6,315738.3,352176.8,288520.7,256526.3,264592.4,243712.0,224367.1,195601.2,200844.8,201655.0,194860.4,183962.7,174727.8,164070.0,151536.8,141385.7,135608.8,127261.0,118062.7,104612.9,91597.4,79450.4,70065.2,59021.8,49917.1,41491.6,34410.4,85828.6
England,52.56453,-1.467108403,2017-01-01,female,292356.7,325190.9,328635.3,333181.6,349426.1,347547.3,348332.0,343249.6,345587.8,335495.1,328253.9,318513.9,315863.8,308397.9,297601.4,297763.5,305374.6,314707.6,328071.3,340967.5,352446.0,361586.2,381171.0,395826.4,412721.3,408116.9,423312.9,425367.8,433771.3,429650.8,426201.2,427621.7,419008.0,413148.0,411679.4,408280.8,416405.9,398916.8,373170.4,354349.3,357620.2,356662.8,365864.3,371662.1,387267.5,403463.3,403041.9,400872.8,405844.9,403674.7,405328.5,409085.5,409244.8,398034.7,389520.9,374167.1,366291.4,348055.3,342734.2,331685.1,320153.1,304019.9,303342.6,301521.6,295376.7,289155.3,293687.0,300670.8,311354.1,342962.1,310523.7,251547.3,271197.0,244268.9,229896.6,199340.4,197505.0,200978.5,196210.4,184009.7,175831.0,164268.2,153821.5,140004.3,135763.1,126123.8,119123.7,104084.5,92926.3,78713.5,70306.3,58895.3,49721.3,41484.9,33776.0,86919.4
England,52.56453,-1.467108403,2017-04-01,female,292521.2,326293.5,327683.3,332982.3,345281.2,350398.8,348252.3,346087.4,344333.6,341072.7,330562.6,320852.6,315838.1,312278.4,299594.8,297152.3,303856.1,314008.5,325970.8,340127.0,354545.5,361192.4,378810.9,398264.5,408807.2,410744.7,423858.5,426922.0,431509.8,436435.3,428956.1,427782.1,423421.7,415114.8,412101.2,410565.1,413844.5,405855.2,380931.9,358015.2,354468.6,358076.0,364310.5,368767.1,383473.4,399424.8,407027.2,397136.2,407019.0,403618.7,406348.2,408570.7,408728.5,400574.9,391956.4,379548.4,367525.7,351134.8,344579.9,335710.3,321443.0,308562.9,302489.7,303036.4,294745.8,290324.3,290915.2,300110.9,305547.4,331160.8,333768.3,255019.2,266695.8,248853.5,234459.9,204489.6,193519.1,200779.3,195187.9,186439.2,175611.8,164878.6,153692.8,140996.3,133932.7,125586.5,118296.7,105182.1,91887.7,79084.3,69193.5,58711.6,49058.3,40457.6,33075.1,85555.4
England,52.56453,-1.467108403,2017-05-01,female,288316.3,326718.7,327383.4,332840.5,343899.7,350822.3,348535.3,345793.2,343901.6,343228.9,331239.7,321375.4,316032.4,312503.5,300740.6,297266.2,303592.4,313210.7,324856.0,338774.1,355741.5,360581.1,376928.3,398544.4,407603.7,410764.2,423156.5,427667.8,430723.6,436950.8,429428.7,428798.4,424562.4,415135.0,412399.5,410735.1,412815.0,406869.7,384269.3,359759.9,353367.3,357301.7,363999.2,368420.9,382245.8,397327.0,407899.8,396509.3,407102.3,403710.1,406651.3,407284.7,408554.5,401748.7,392737.4,380697.3,368752.1,351895.6,344712.9,336979.6,321851.8,310303.7,302368.1,302832.9,295021.8,290740.5,290553.6,299098.6,304640.1,327826.1,339254.1,258422.3,263189.3,251494.4,235883.7,207125.8,191912.8,200677.6,194981.7,187425.5,175910.9,165405.1,154308.9,141310.3,133694.8,126026.7,117863.5,105929.5,92155.1,79528.1,69289.0,58965.2,49170.7,40540.4,33118.4,86096.7
England,52.56453,-1.467108403,2017-06-01,female,288929.6,327266.3,327247.8,333350.6,341796.2,351810.8,349116.3,346373.2,343222.4,344296.2,332069.5,322702.2,317104.0,312577.0,302005.7,296699.7,303308.3,312450.0,324900.9,337588.3,356496.0,359310.6,376461.4,399410.3,407282.3,411265.9,422506.5,428684.5,431148.6,438032.0,430696.4,428905.3,426731.8,415222.8,413448.3,411452.0,411912.4,408124.4,387422.1,360592.3,353775.8,357180.5,363457.4,368127.2,380919.2,395942.5,408567.8,396927.0,406307.1,403945.4,407062.3,407413.4,408191.7,402152.2,393422.3,382891.6,369380.8,353309.2,345451.9,337584.0,323381.7,311411.5,301498.0,303349.8,295870.8,290247.1,290950.3,298115.0,304135.1,323766.4,343497.5,262416.9,260637.5,253938.2,237459.1,209713.8,191152.7,199669.2,194915.2,187750.9,176520.5,166004.1,155012.3,141391.2,133707.5,126102.7,117714.5,106321.3,92618.4,79760.3,69337.3,59145.4,49229.3,40619.3,33131.3,86594.2
England,52.56453,-1.467108403,2017-07-01,female,288925.8,327104.5,327628.6,333173.2,341069.7,351086.0,350112.8,346628.2,343198.9,345966.6,331942.9,323547.7,317455.1,313653.9,303430.2,296395.3,303147.7,311051.3,324026.1,336728.8,356378.9,358614.9,375398.6,399634.0,406719.2,411166.5,421651.3,429691.2,431196.9,438332.5,432330.7,429650.9,428122.6,415230.8,414966.3,411054.5,411798.0,409716.0,390226.9,361472.3,353551.7,357942.9,363656.2,367051.4,379745.6,394486.5,408480.8,397462.9,406375.7,403989.6,406600.8,407236.8,408158.7,403529.7,394117.2,384161.1,369834.0,355135.0,346550.0,337418.2,324677.5,312409.8,301515.8,302688.5,297256.8,290026.0,290935.6,296901.4,303617.2,320224.7,346864.7,266629.2,257968.8,256592.9,238245.5,213301.1,190876.7,197816.9,195034.7,187990.3,176822.5,166160.1,155528.6,142286.4,132903.2,126769.9,117383.6,106881.9,92828.7,80035.1,69358.1,59147.6,49315.0,40657.1,33157.3,87004.8
England,52.56453,-1.467108403,2017-08-01,female,286606.7,327472.7,327700.6,332490.4,340979.8,350604.4,350551.4,346636.9,343160.3,346780.2,333358.6,324394.7,318107.3,313659.0,305059.6,296445.7,302264.8,310265.3,322000.5,335902.8,355609.9,358941.2,375296.6,399373.0,405526.3,410984.6,421171.4,430642.3,431171.1,439071.2,433354.2,428949.7,429388.6,416054.9,415530.3,410943.9,411614.4,411342.5,393307.5,363209.9,353311.6,357021.2,363345.9,367067.7,378626.5,392852.5,408341.0,398260.6,405549.7,404544.0,406134.2,406631.1,407995.9,404663.0,395303.5,384936.6,370786.5,356196.5,348984.8,336291.3,325664.2,313330.3,301624.2,302238.1,298192.9,290086.1,291582.2,295219.3,302099.2,317380.5,349489.0,271664.0,255654.9,258525.1,239290.0,215885.4,190778.6,196752.3,195233.2,188049.9,177315.6,166805.6,155956.4,142622.3,132932.1,126771.4,117562.2,107150.9,93215.5,80581.3,69246.7,59451.9,49398.5,40754.3,33282.6,87551.0
England,52.56453,-1.467108403,2017-09-01,female,286739.4,327348.5,327929.8,332015.8,340195.1,350480.9,351171.5,347187.8,343151.8,346853.5,334362.9,325353.1,319573.0,314501.1,306344.0,296851.1,301739.1,309988.4,320852.0,335200.8,355285.9,359140.4,375504.6,398448.2,405837.6,410880.9,421142.0,431416.7,431115.5,440791.0,433686.1,429738.5,429914.9,417760.6,416134.8,411416.1,411924.2,413088.7,394908.1,365651.1,353562.6,357771.1,361747.0,368205.7,376750.9,392790.0,407749.7,398710.6,404043.1,406062.5,404904.1,406884.7,408650.0,405652.7,395385.7,386313.1,371900.6,357632.9,349726.7,337069.2,326291.1,314751.2,301676.4,301703.2,299218.6,290643.6,290993.6,294072.9,301525.8,315110.3,349674.7,277948.5,254658.2,259431.0,239264.5,218220.1,191237.0,195960.8,195593.7,188331.4,177578.3,166858.9,156593.8,142903.1,132833.1,126633.0,117594.1,107441.4,93535.2,81042.6,69163.2,59644.9,49468.1,40668.6,33359.9,88049.1
England,52.56453,-1.467108403,2017-10-01,female,286280.4,326879.9,327538.9,332177.0,339618.2,351659.6,350454.8,348343.2,343380.0,347266.4,335543.2,327046.8,320254.0,315939.4,308104.2,298097.2,303112.4,310316.2,322799.5,338932.1,356801.3,362898.7,379504.1,399424.2,408165.7,411710.8,421974.1,433489.4,430435.7,441177.2,434723.3,429930.5,431350.0,418942.2,416322.7,412495.5,411783.7,415263.3,396402.8,367565.5,353991.4,358819.1,360751.1,369423.6,375142.8,391524.8,408400.6,398844.3,404001.6,405682.9,404332.3,406638.9,408990.7,406807.7,396384.7,387252.4,372316.5,359302.7,349557.3,338392.6,327258.7,316318.3,301924.2,301012.0,299677.4,291311.4,290118.0,293253.0,301077.1,312840.9,348721.7,285251.6,253131.1,260609.3,239578.2,219992.2,191364.7,195923.2,195976.7,188774.3,177515.2,167688.7,156588.9,143629.7,132763.4,126472.0,117445.1,107628.2,94056.8,81107.3,69368.0,59828.1,49436.8,40860.5,33326.0,88549.7
England,52.56453,-1.467108403,2017-11-01,female,286655.8,326377.9,327230.9,332192.3,338226.5,352424.8,349444.0,350115.4,344241.6,347261.4,336050.6,328706.1,320645.1,316756.9,309102.9,299068.3,302927.6,311527.0,324284.9,340837.2,356966.3,364523.7,382546.1,401281.7,410581.8,412153.2,421843.1,435627.6,431531.9,441348.6,436190.6,430539.1,431633.6,421584.4,416074.5,413669.5,411012.8,416983.3,397916.3,369941.3,354990.0,359317.9,359228.8,369680.8,374480.4,390436.9,408422.3,398937.2,403456.8,406214.2,404268.7,406371.9,409595.7,407295.0,397588.1,387774.6,372516.0,361441.2,349617.2,339103.9,329001.5,317291.6,301927.1,301404.9,299613.4,292912.6,288413.4,292764.9,300465.1,311315.2,346901.0,291757.1,251343.6,262767.9,239472.3,222021.4,192289.6,195290.7,195692.9,189747.4,177127.9,167986.8,156850.0,144601.5,132072.3,126268.5,117211.4,108127.7,93921.5,81618.0,69248.6,59865.3,49498.4,40914.0,33380.5,88724.9
England,52.56453,-1.467108403,2017-12-01,female,288518.3,325603.6,328015.8,332028.0,336882.0,352264.4,349522.8,350584.4,345408.3,347717.6,336780.6,330184.8,320798.1,317706.8,310351.9,299346.1,302188.7,311682.3,324469.2,341540.3,356440.7,366162.8,382557.5,402159.4,410426.9,412884.5,421075.2,437056.2,432416.4,442151.5,438223.8,430581.5,431795.1,423212.6,416808.5,413763.3,411134.6,418353.9,399642.1,372178.6,355815.9,359858.6,358856.0,368184.1,373759.9,389322.5,407397.7,401402.4,402425.8,406600.3,404611.2,405368.0,409845.5,408385.4,397857.8,389067.5,372542.2,364157.6,348542.1,340771.3,329988.2,318226.5,302041.8,301960.7,299841.4,293581.4,287588.0,291627.6,299906.0,310010.8,343653.4,298756.6,249819.3,264888.2,239743.7,223997.9,193750.9,193652.6,195323.6,190634.4,176775.6,168089.7,157007.6,145417.5,131447.4,126370.0,116591.3,108630.7,93439.8,82103.3,68949.3,59911.0,49408.3,40852.6,33192.2,88556.1
England,52.56453,-1.467108403,2018-01-01,female,284845.4,324597.4,328528.2,331638.8,336018.8,351504.8,349635.6,351129.6,345988.3,348350.4,338239.7,331024.7,320993.5,318457.1,311115.4,300440.1,301442.7,310186.8,324346.3,340384.2,355241.0,367350.4,381717.0,401776.6,410634.4,411308.9,420481.4,436586.9,432742.9,441747.2,438561.7,432768.9,432104.7,423646.8,416596.6,414535.9,410869.4,418949.4,400957.7,375371.0,356062.4,359437.2,358353.4,367360.9,372885.1,388470.0,404490.1,404151.2,401633.8,406663.1,404404.7,405556.8,409295.0,409522.1,398413.5,389437.4,373837.5,365882.0,347683.0,342178.7,330834.0,319140.4,303067.2,301980.5,300142.1,293629.1,287369.6,291501.9,298415.0,308454.7,339521.9,307046.7,248234.0,267225.8,240222.4,225506.3,195055.4,192680.0,195401.4,190055.1,177566.1,168787.7,156755.8,145733.9,131595.4,126538.7,116392.9,108718.4,93503.9,82340.0,68752.9,60117.1,49370.1,40846.5,33209.9,88735.9
England,52.56453,-1.467108403,2018-02-01,female,287564.1,324134.9,328386.5,331445.1,335605.7,350326.3,350642.6,351260.2,347329.2,347425.6,340217.0,332522.2,321446.1,318379.8,312345.7,300999.5,300877.6,310575.5,324498.9,339481.0,354819.8,368380.6,381861.9,401742.7,411561.3,410944.4,420555.0,437924.6,433595.8,441811.0,440590.8,433475.1,431942.4,425765.5,417493.8,415002.6,411721.5,417986.3,403655.9,378076.2,357016.4,359533.7,357874.1,366655.7,372787.4,387410.1,402902.6,405640.0,400046.2,407345.6,404729.4,405446.3,409815.3,409258.9,398829.0,390722.4,374976.2,367299.4,347720.0,342987.7,332373.6,319619.1,303328.9,302570.2,300747.6,293435.2,287363.5,290485.4,298363.0,305958.1,334844.0,316167.4,247931.3,267113.7,240861.4,227155.3,196018.5,191933.7,194966.7,189690.9,177792.0,168928.3,156721.1,145228.3,131697.7,126059.5,115728.6,108183.3,93415.7,81820.7,68530.2,59450.3,49078.8,40346.9,32630.1,87279.1
England,52.56453,-1.467108403,2018-03-01,female,286862.1,322498.0,329514.9,330934.8,335647.2,348522.4,351553.4,351346.3,348131.6,346702.6,342005.9,333201.1,322273.2,318017.6,313906.1,301366.8,300929.8,309465.6,324452.9,338948.9,354558.5,368288.8,382256.3,401576.6,412245.1,408632.5,422049.4,437957.1,433776.0,440701.6,443482.3,434544.0,431998.7,425863.7,418784.8,414955.2,412614.1,416413.3,406303.6,380533.7,357998.5,357781.7,358889.6,366460.4,371634.2,385175.5,402418.3,406958.8,399010.1,406981.8,404791.5,406101.0,409442.7,408458.2,400822.2,390757.3,377175.2,366060.7,349816.3,343604.0,333283.1,319753.5,305625.2,301449.5,301352.7,292712.1,288208.2,289878.7,297670.1,303758.7,332020.1,323065.5,248277.8,266131.7,242603.4,228671.6,197207.1,190202.8,195565.8,188990.8,178903.1,168550.7,156956.4,145207.1,131974.2,125101.4,116069.5,107620.6,93734.8,81433.3,68547.4,59290.1,48939.9,40103.5,32415.5,86644.0
England,52.56453,-1.467108403,2018-04-01,female,285727.2,321798.5,329584.0,330556.9,335658.4,347242.1,352318.7,350938.4,348573.4,346882.6,343580.1,333204.2,323218.3,318268.6,314863.6,302366.2,300533.4,308606.9,322997.5,338437.6,354297.8,369369.4,380390.9,400387.0,413411.7,407476.5,422807.0,437168.3,434687.0,439412.5,445235.7,435267.0,432181.0,427846.9,418617.9,414778.3,413042.6,416078.1,407820.1,382847.8,359698.5,356029.3,359695.7,365689.3,370007.3,384497.5,400417.3,407902.7,397866.2,407605.0,404365.1,406500.9,408690.8,408890.1,400771.3,391803.3,379098.1,367047.7,350417.5,344040.3,334677.3,320340.6,307351.4,301211.7,301488.3,292845.3,288470.6,288786.1,297717.0,302645.0,327693.1,329926.2,251611.2,262717.1,244719.6,229959.4,200038.1,188666.1,195204.2,188800.8,179840.8,168472.4,157080.1,145556.7,132447.6,124676.2,115573.7,107693.6,94311.4,81180.6,68803.3,59078.0,48933.9,40079.7,32189.4,86439.6
England,52.56453,-1.467108403,2018-05-01,female,284886.7,321032.3,330174.1,330409.8,335556.1,345831.6,352839.1,351260.0,348338.6,346450.7,345759.9,333855.9,323817.8,318503.1,315138.7,303540.5,300565.7,308260.9,321965.0,337636.7,352835.7,370844.0,379607.2,398928.7,414098.4,406366.9,423050.6,436345.2,435788.5,438921.7,445970.7,435865.7,433514.2,429100.8,418755.6,415216.8,413406.7,415125.3,408963.6,386296.5,361468.6,354960.0,359031.5,365465.3,369770.0,383370.4,398411.3,408829.8,397361.0,407780.5,404514.4,406885.7,407456.6,408713.5,401958.3,392577.8,380181.9,368305.0,351212.0,344120.9,336002.7,320802.0,309021.2,301136.3,301320.4,293170.2,288945.8,288423.8,296692.3,301875.8,324278.7,335435.7,254934.6,259281.9,247322.4,231346.9,202598.9,187109.4,195075.4,188547.0,180722.9,168757.5,157623.2,146005.4,132718.5,124440.9,115929.4,107234.4,94834.4,81287.7,69110.4,59087.3,49058.4,40051.1,32200.6,86558.9
England,52.56453,-1.467108403,2018-06-01,female,283574.4,320550.2,330646.6,330191.6,336036.5,343678.2,353699.3,351791.4,348793.3,345759.0,346846.5,334579.3,325079.7,319429.3,315150.2,304731.4,299882.0,307862.4,320808.1,337787.9,351405.1,371431.8,377654.3,398465.9,414177.2,404684.7,423052.7,434950.0,436232.3,439020.4,446573.3,436698.1,433214.1,430865.4,418593.4,415958.3,413887.2,413987.0,410069.6,389266.0,362111.4,355329.3,358776.4,364758.4,369408.9,381969.9,396914.3,409370.5,397629.8,406934.2,404661.5,407196.0,407450.0,408360.6,402345.5,393243.6,382300.7,368812.2,352625.6,344841.1,336520.7,322308.7,310013.7,300237.8,301812.0,293996.7,288458.3,288777.9,295693.4,301395.2,320351.9,339487.3,258907.6,256772.5,249810.2,232907.5,205217.2,186409.6,193992.7,188581.5,181029.1,169397.5,158194.8,146825.0,132835.9,124608.4,116029.7,107140.9,95418.6,81820.5,69356.3,59158.0,49325.7,40112.2,32354.7,87133.1
England,52.56453,-1.467108403,2018-07-01,female,283061.6,319370.1,330551.6,330555.5,335821.7,342920.9,352883.5,352822.6,349018.0,345733.0,348538.8,334390.4,325916.3,319757.9,316203.3,306163.3,299535.3,307462.0,318790.3,337060.0,350459.1,371331.9,376313.2,397738.3,414050.2,404555.2,422864.6,433953.1,437283.4,439147.9,446638.8,438329.8,433899.2,432167.1,418546.1,417413.7,413535.3,413657.3,411683.0,392000.7,362981.9,354931.7,359520.1,364966.6,368212.5,380792.5,395377.8,409263.2,398132.5,406913.0,404580.9,406821.3,407272.8,408250.9,403684.3,393893.5,383523.9,369142.1,354408.2,345784.3,336382.1,323509.2,310958.5,300238.4,301116.3,295264.0,288184.6,288763.8,294460.3,300840.5,316810.9,342892.0,263055.8,254069.1,252347.6,233701.9,208719.8,186104.5,192290.8,188618.6,181348.2,169659.9,158395.2,147412.1,133733.0,123861.3,116744.4,106868.5,95984.0,82050.6,69590.3,59227.8,49478.6,40105.0,32432.4,87532.1
England,52.56453,-1.467108403,2018-08-01,female,281795.8,317962.5,330879.5,330712.7,335340.9,342890.5,352511.2,353319.6,349145.0,345751.0,349415.8,335839.9,326869.0,320473.4,316404.5,307814.9,299652.4,306682.1,317471.7,335626.3,350036.9,371139.3,376443.3,397960.8,413594.1,403791.0,422507.5,433511.8,438425.5,439338.8,447586.9,439651.0,433479.4,433634.1,419521.2,418064.0,413512.4,413607.3,413448.6,395142.7,364904.0,354795.7,358639.3,364785.3,368296.5,379793.5,393874.9,409238.2,399015.1,406179.2,405140.8,406426.6,406716.8,408135.9,404876.6,395193.7,384357.0,370179.8,355567.5,348271.0,335316.8,324533.4,311906.4,300370.1,300715.6,296302.0,288212.3,289525.0,292808.0,299347.6,314076.2,345507.1,268046.6,251796.7,254259.9,234753.4,211288.8,186068.8,191237.1,188943.3,181434.0,170119.6,159110.1,147756.8,134065.4,123826.7,116813.3,107019.4,96207.6,82499.4,69989.9,59176.6,49732.0,40214.5,32484.3,88153.8
